LocationID,Latitude,Longitude
HDY,6.933206,100.392975
HEA,34.210017,62.2283
HEH,20.747036,96.792044
HEI,54.1533,8.90167
HEK,50.25,127.3
HEL,60.317222,24.963333
HEM,60.254558,25.042828
HEN,60.1478,24.9244
HER,35.339719,25.180297
HET,40.851422,111.824103
HEW,37.8933,23.7261
HEX,18.475,-69.975
HEYD,39.86218,50.3959
HFA,32.809444,35.043056
HFD,41.736722,-72.649444
HFE,31.780019,117.298436
HFN,64.295556,-15.227222
HFS,60.020064,13.578908
HFT,70.679722,23.668889
HGA,9.518167,44.088758
HGD,-20.815,144.225
HGH,30.229503,120.434453
HGL,54.1853,7.91583
HGN,19.301667,97.975
HGO,9.387183,-5.556664
HGR,39.7079,-77.7295
HGS,8.39713,-13.1291
HGU,-5.826789,144.295861
HHA,28.189158,113.219633
HHH,32.216,-80.752
HHI,21.4835,-158.039667
HHN,49.948672,7.263892
HHQ,12.636225,99.951533
HHR,33.922839,-118.335186
HIA,33.7772,119.1478
HIB,47.3866,-92.838994
HID,-10.5864,142.29
HIF,41.123939,-111.973039
HII,34.5711111,-114.3582778
HIJ,34.436111,132.919444
HIL,6.08333,44.7667
HIN,35.088543,128.07037
HIO,45.540394,-122.949825
HIR,-9.428,160.054789
HIS,-20.066668,148.86667
HIW,34.367,132.408
HJJ,27.441389,109.699722
HJR,24.817197,79.918597
HKB,63.8675,-148.968889
HKD,41.77,140.821944
HKG,22.308919,113.914603
HKK,-42.713611,170.985278
HKN,-5.46217,150.405
HKT,8.1132,98.316872
HKV,41.976375,25.589817
HKY,35.741147,-81.38955
HLA,-25.938514,27.926133
HLBG,-21.06402,55.518453
HLD,49.204997,119.825
HLF,57.525833,15.823333
HLG,40.175,-80.6463
HLH,46.083,122.017
HLJ,56.070556,23.558056
HLN,46.606806,-111.98275
HLP,-6.26661,106.891
HLR,31.138731,-97.714469
HLT,-37.648889,142.065278
HLY,53.248097,-4.535339
HLZ,-37.866661,175.332056
HMA,61.028479,69.086067
HMB,26.341189,31.742983
HMCY,24.574135,-75.955868
HME,31.672972,6.140444
HMI,42.8414,93.6692
HMJ,49.366,26.933
HMN,32.852519,-106.106525
HMO,29.095858,-111.047858
HMR,60.8181,11.068
HMV,65.806111,15.082778
HNA,39.428611,141.135278
HND,35.552258,139.779694
HNH,58.096111,-135.409722
HNL,21.318681,-157.922428
HNM,20.795636,-156.014439
HNS,59.2438,-135.524
HOA,-1.52,40.00389
HOB,32.687528,-103.217028
HOD,14.753,42.976336
HOF,25.285306,49.485189
HOG,20.785589,-76.315108
HOI,-18.074814,-140.945886
HOJ,47.385,9.7
HOK,-18.3367,130.638
HOLM,40.032679,-75.023718
HOM,59.645556,-151.476583
HON,44.3852,-98.228542
HOP,36.668567,-87.496183
HOQ,50.288836,11.854919
HOR,38.519894,-28.715872
HOT,34.478,-93.0962
HOU,29.645419,-95.278889
HOV,62.18,6.0742
HOW,8.914794,-79.599633
HPA,-19.777,-174.341
HPB,61.5239,-166.147
HPH,20.819386,106.724989
HPN,41.066959,-73.707575
HQM,46.9711944,-123.9365556
HQU,33.5297315,-82.5169509
HRB,45.623403,126.250328
HRE,-17.931806,31.092847
HRG,27.178317,33.799436
HRI,6.284467,81.124128
HRJ,28,83.833
HRK,49.924786,36.289986
HRL,26.2285,-97.654389
HRM,32.930431,3.311542
HRN,-23.441667,151.911389
HRO,36.261519,-93.154728
HRT,30.427803,-86.689278
HSG,33.1497,130.302
HSH,35.972778,-115.134444
HSK,42.080833,-0.323333
HSL,65.697778,-156.351389
HSN,29.9342,122.362
HST,25.48855,-80.383567
HSV,34.6371944,-86.7750556
HTA,52.026317,113.305556
HTF,51.765,-0.24833
HTG,71.978058,102.490514
HTI,-20.3581,148.952
HTL,44.359806,-84.671112
HTN,37.038522,79.864933
HTS,38.3667,-82.558
HTY,36.362778,36.282222
HUA,34.678653,-86.684781
HUE,14.3,36.616667
HUF,39.451464,-87.307561
HUH,-16.687242,-151.021667
HUI,16.401499,107.702614
HUKB,-1.223333,29.96
HUL,46.123083,-67.792056
HUN,24.023725,121.616906
HUS,66.039167,-154.264722
HUT,38.0655,-97.8606
HUU,-9.878811,-76.204797
HUV,61.768092,17.080719
HUW,-7.532222,-63.072222
HUX,15.775317,-96.262572
HUY,53.574444,-0.350833
HUZ,23.083332,114.36667
HVA,-14.629694,47.763783
HVB,-25.318889,152.880278
HVD,47.9541,91.6282
HVG,70.99,25.83
HVN,41.26375,-72.886806
HVR,48.542983,-109.762342
HWD,37.65888889,-122.1216667
HWO,26.001222,-80.240722
HXD,32.2243611,-80.6974722
HYA,41.669336,-70.280356
HYD,17.453117,78.467586
HYG,55.206389,-132.828333
HYL,55.481667,-132.646111
HYN,28.5622,121.429
HYS,38.8422,-99.2732
HYV,60.654444,24.881111
HZG,33.0636,107.008
HZH,26.206,109.039
HZK,65.952328,-17.425978
HZL,40.989167,-76.0025
HZLT,40.954055,-75.976102
IAA,67.4372,86.6219
IAB,37.621853,-97.268192
IAD,38.944533,-77.455811
IAG,43.107333,-78.946194
IAH,29.984433,-95.341442
IAM,28.05155,9.642911
IAN,66.975833,-160.436667
IAR,57.56066668,40.15736945
IAS,47.178492,27.620631
IBA,7.362458,3.978333
IBE,4.421608,-75.1333
IBL,-21.707222,35.452222
IBR,36.181083,140.415444
IBZ,38.872858,1.373117
ICI,-17.7433,-179.342
ICK,5.955556,-57.039444
ICN,37.469075,126.450517
ICT,37.649944,-97.433056
ICY,59.968889,-141.661667
IDA,43.514556,-112.07075
IDL,40.639751,-73.778924
IDR,22.721786,75.801086
IDY,46.718611,-2.391111
IEG,52.138517,15.798556
IEO,16.711294,-9.637883
IEV,50.401694,30.449697
IFJ,66.058056,-23.135278
IFL,-17.55908,146.01123
IFN,32.750836,51.861267
IFO,48.884167,24.686111
IFP,35.1574,-114.56
IGA,20.975,-73.666862
IGB,-41.3,-69.5833
IGD,39.983056,43.866389
IGG,59.324,-155.902
IGL,38.513022,27.010053
IGM,35.2595,-113.938
IGQ,41.5349167,-87.5295278
IGR,-25.737281,-54.473444
IGS,48.7777,11.422
IGU,-25.59615,-54.487206
IHU,-7.89756,145.396
IIA,53.091944,-9.57
IIL,33.586606,46.404842
IIS,-4.49972,154.226
IJD,41.7440278,-72.1802222
IJK,56.8281,53.4575
IKA,35.416111,51.152222
IKI,33.749027,129.785417
IKK,41.071389,-87.846278
IKO,52.941667,-168.848889
IKR,35.040222,-106.609194
IKS,71.6977,128.903
IKT,52.268028,104.388975
IKV,41.691389,-93.566389
ILD,41.727778,0.535833
ILF,56.0614,-95.6139
ILG,39.678722,-75.606528
ILI,59.754356,-154.910961
ILM,34.270615,-77.902569
ILN,39.42792,-83.792118
ILO,10.713044,122.545297
ILP,-22.5889,167.456
ILR,8.440211,4.493919
ILU,-2.9,38.073889
ILY,55.681944,-6.256667
ILZ,49.231528,18.6135
IMB,5.69252,-60.28198
IMF,24.75995,93.896697
IMI,7.016667,171.483333
IMK,29.971064,81.818932
IMM,26.433889,-81.401389
IMP,-5.531292,-47.46005
IMT,45.8183611,-88.1145556
INC,38.481944,106.009167
IND,39.717331,-86.294383
ING,-50.3361,-72.2486
INH,-23.876431,35.408544
INI,43.337289,21.853722
INJ,32.083486,-97.097228
INK,31.779628,-103.201361
INL,48.566186,-93.403067
INN,47.260219,11.343964
INO,-1.94722,18.2858
INQ,53.0647,-9.5109
INS,36.587183,-115.673353
INT,36.133722,-80.222
INU,-0.547458,166.9191
INV,57.5425,-4.0475
INW,35.0219167,-110.7225278
INY,-24.815,31.42
INZ,27.251022,2.512017
IOA,39.696388,20.8225
IOM,54.083333,-4.623889
IOR,53.1067,-9.65361
IOS,-14.815964,-39.033197
IOW,41.639244,-91.546503
IPA,-18.8783,169.308
IPC,-27.164792,-109.421831
IPH,4.567972,101.092194
IPI,0.861925,-77.671764
IPL,32.834219,-115.578744
IPN,-19.470722,-42.487583
IPT,41.241836,-76.921094
IQM,38.1494,85.5328
IQN,35.7997,107.603
IQQ,-20.535222,-70.181275
IQT,-3.784739,-73.308806
IRA,-10.4497,161.898
IRC,65.827778,-144.076111
IRD,24.1525,89.049446
IRG,-12.7869,143.305
IRI,-7.668633,35.752114
IRJ,-29.381636,-66.795839
IRK,40.0935,-92.5449
IRP,2.827606,27.588253
IRU,5.7435,73.3249
IRZ,-0.416944,-65.033889
ISA,-20.663889,139.488611
ISB,33.616653,73.099233
ISC,49.919,-6.3075
ISE,37.8554,30.3684
ISG,24.344525,124.186983
ISJ,21.245033,-86.739967
ISK,19.963739,73.807644
ISM,28.289806,-81.437083
ISN,48.177939,-103.642347
ISO,35.331389,-77.608889
ISP,40.79525,-73.100222
IST,40.976922,28.814606
ISU,35.5608,45.3147
ISW,44.3606456,-89.8381412
ITB,-4.2446,-56.00384
ITH,42.491028,-76.458444
ITK,-9.2,148.25
ITM,34.785528,135.438222
ITO,19.721375,-155.048469
IUD,25.1174,51.3228
IUE,-19.080028,-169.925639
IVA,-13.65,48.467
IVC,-46.412408,168.312992
IVL,68.607269,27.405328
IVR,-29.888333,151.144167
IWA,56.939444,40.940833
IWD,46.5274747,-90.1313967
IWJ,34.6764,131.79
IWO,24.784,141.322722
IWS,29.818194,-95.672611
IXA,23.886978,91.24045
IXB,26.681206,88.328567
IXC,30.673469,76.788542
IXD,25.440064,81.733872
IXE,12.961267,74.890069
IXG,15.859286,74.618292
IXH,24.308192,92.007156
IXI,27.295494,94.09765
IXJ,32.689142,74.837389
IXK,21.317069,70.270403
IXL,34.135872,77.546514
IXM,9.834508,78.093378
IXP,32.233778,75.634628
IXR,23.31425,85.321675
IXS,24.912928,92.978742
IXU,19.862728,75.398114
IXW,22.813211,86.168844
IXY,23.112719,70.100289
IXZ,11.641161,92.729744
IYK,35.658889,-117.829444
IZA,-21.5130558,-43.17305756
IZG,43.9911389,-70.9478889
IZO,35.413611,132.89
JAA,34.399842,70.498625
JAB,-12.6571,132.893
JAC,43.60733333,-110.73775
JAD,-32.0975,115.881111
JAF,9.792331,80.070089
JAI,26.824192,75.812161
JAL,19.475083,-96.797506
JAN,32.311167,-90.075889
JAQ,-5.6525,151.507
JAT,7.45235,168.552
JAV,69.23444,-51.05111
JAX,30.494056,-81.687861
JBQ,18.5725,-69.9856
JBR,35.831708,-90.646417
JCA,43.536,7.03736
JCB,-27.172778,-51.500833
JCH,68.833336,-51
JCI,38.8309167,-94.8903056
JCK,-20.6683,141.723
JCO,36.016,14.333
JCU,35.8969,-5.29908
JDF,-21.7915,-43.386778
JDH,26.251092,73.048869
JDO,-7.218958,-39.2701
JDR,-21.0864,-44.2258
JDZ,29.3386,117.176
JED,21.679564,39.156536
JEE,18.6631,-74.1703
JEF,38.5912,-92.1561
JEG,68.7,-52.75
JEJ,7.56535,168.962
JER,49.207947,-2.195508
JES,31.553889,-81.8825
JFK,40.639751,-73.778925
JFR,61.9922,-49.6625
JGA,22.465522,70.012556
JGC,35.96666666,-112.1333333
JGD,50.375,124.117
JGN,39.8569,98.3414
JGO,69.2511,-53.5381
JGR,61.2333,-48.1
JGS,26.8997,114.7375
JHB,1.641308,103.669619
JHE,56.0419,12.6912
JHG,21.973914,100.759611
JHL,57.223889,-111.418889
JHM,20.962936,-156.673031
JHQ,-20.278299,148.757004
JHS,66.9513,-53.7293
JHW,42.153333,-79.258056
JIB,11.5472,43.1594
JIJ,9.359722,42.7875
JIK,37.682717,26.347061
JIM,7.666094,36.816639
JIQ,29.515,108.83
JIU,29.733,115.983
JIW,25.0678,61.8054
JJI,-7.1691,-76.728561
JJN,24.7964,118.59
JJU,60.7158,-46.0294
JKA,30.2896389,-87.6717778
JKG,57.757594,14.068731
JKH,38.343175,26.140572
JKL,36.963333,26.940556
JLD,55.944444,12.869444
JLN,37.151814,-94.498269
JLR,23.177817,80.052047
JMK,37.435128,25.348103
JMO,28.782222,83.7225
JMS,46.9297,-98.6782
JMU,46.843394,130.465389
JMY,8.490278,-13.289722
JNB,-26.139166,28.246
JNG,35.417,116.533
JNN,60.14,-45.2317
JNS,60.9167,-46.0586
JNU,58.354972,-134.576278
JNX,37.080556,25.368056
JNZ,41.1014,121.062
JOE,62.662906,29.60755
JOG,-7.788181,110.431758
JOI,-26.224453,-48.797364
JOK,56.7006,47.9047
JOL,6.05367,121.011
JON,16.7286,-169.534
JOS,9.639828,8.86905
JOT,41.517778,-88.175556
JPA,-7.148381,-34.950681
JPR,-10.8708,-61.8465
JPU,48.86667,2.333333
JQA,70.7342,-52.6962
JQE,7.51778,-78.1572
JRA,40.7545,-74.0071
JRB,40.701214,-74.009028
JRH,26.731528,94.175536
JRO,-3.429406,37.074461
JSA,26.888653,70.864967
JSH,35.216108,26.101325
JSI,39.1771,23.503675
JSM,-44.016667,-70.466667
JSR,23.1838,89.160833
JST,40.316111,-78.833889
JSU,65.4125,-52.9394
JSY,37.422792,24.950936
JTC,-22.157778,-49.068333
JTR,36.399169,25.479333
JTY,36.579886,26.375822
JUB,4.872006,31.601117
JUI,53.681572,7.055731
JUJ,-24.392778,-65.097778
JUL,-15.467103,-70.158169
JUM,29.274167,82.193333
JUV,72.7902,-56.1306
JUZ,28.9658,118.899
JVA,-18.8,45.283
JVL,42.62025,-89.0415556
JWA,-24.602333,24.690971
JXA,45.30611,130.99667
JXN,42.260556,-84.460556
JYL,32.6452778,-81.5971111
JYO,39.078,-77.558
JYV,62.399453,25.678253
JZH,32.857,103.683
JZP,34.4534722,-84.4572222
K03,70.613378,-159.86035
K27,42.893133,-73.66845
K83,39.5425,-95.4677
KAB,-16.519761,28.884981
KAC,37.020625,41.191394
KAD,10.696025,7.320114
KAE,56.973056,-133.945556
KAG,37.753561,128.943625
KAI,5.167,-59.483
KAJ,64.285472,27.692414
KAL,64.3191,-158.741
KAN,12.047589,8.524622
KAO,65.987575,29.239381
KAR,5.865278,-60.614167
KAT,-35.07,173.285278
KAU,63.127078,23.051442
KAW,10.049258,98.538006
KAX,-27.69,114.262
KBC,66.256708,-145.815319
KBL,34.565853,69.212328
KBP,50.345,30.894722
KBR,6.16685,102.293014
KBS,7.9444,-11.761
KBT,8.90056,170.844
KBU,-3.29472,116.165
KBV,8.095969,98.988764
KBW,56.295556,-158.401398
KBY,53.504858,50.164336
KBZ,-42.416668,173.68333
KCA,41.7181,82.9869
KCC,56.014722,-132.833889
KCH,1.484697,110.346933
KCL,56.311111,-158.534167
KCM,37.539,36.9534
KCQ,56.255,-158.775278
KCT,5.99368,80.3203
KCZ,33.546111,133.669444
KDD,27.7906,66.6473
KDH,31.505756,65.847822
KDI,-4.081608,122.418231
KDL,58.990756,22.830733
KDM,0.4880555,72.995556
KDO,1.85917,73.5219
KDR,-6.183,149.533
KDU,35.335508,75.536047
KDV,-19.0581,178.157
KDZ,7.32512501,80.64211571
KED,16.159547,-13.507617
KEF,63.985,-22.605556
KEH,47.7548,-122.259
KEJ,55.270094,86.107208
KEK,59.356944,-157.471111
KEL,54.3795,10.145167
KEM,65.781889,24.5991
KEN,7.89129,-11.1766
KEP,28.103633,81.667006
KEPC,10.480174,104.294228
KER,30.274444,56.951111
KET,21.301611,99.635997
KEV,61.85605,24.7866
KEW,52.991111,-92.836389
KEX,47.724,10.311
KEY,-0.385,35.245
KEZ,6.9674637,79.88197231
KFA,16.589983,-11.406208
KFB,47.874,10.6294
KFE,-22.291945,119.437225
KFG,-17.4319,130.808
KFP,54.8475,-163.410278
KFS,41.316944,33.796111
KFX,47.885,10.6294
KGA,-5.900055,22.469166
KGC,-35.713889,137.521389
KGD,54.89005,20.592633
KGE,-7.333,157.583
KGF,49.670833,73.334444
KGG,12.572292,-12.220333
KGI,-30.789444,121.461667
KGJ,-9.953569,33.893022
KGK,59.726667,-157.259444
KGL,-1.968628,30.13945
KGN,-6.583333,16.816668
KGO,48.54,32.29
KGP,62.18,74.53
KGS,36.793335,27.091667
KGT,30.1575,101.734722
KGX,62.894444,-160.065
KHC,45.372869,36.402761
KHD,33.435378,48.282889
KHE,46.6758,32.5064
KHG,39.542922,76.019956
KHH,22.577094,120.350006
KHI,24.906547,67.160797
KHM,25.988333,95.674444
KHN,28.865,115.9
KHS,26.170986,56.240569
KHT,33.3334,69.952
KHV,48.528044,135.188361
KHW,-19.149166,23.7875
KIA,5.163333,-59.483333
KID,55.921686,14.085536
KIE,57.45000001,42.15000001
KIF,53.0125,-89.8553
KIH,26.526156,53.980211
KIJ,37.5711,139.0646
KIK,35.17,44.3483
KIM,-28.802834,24.765167
KIN,17.935667,-76.7875
KIO,5.64452,169.12
KIP,50.1403,30.1808
KIR,52.180878,-9.523783
KIS,-0.086139,34.728892
KIT,36.274258,23.016978
KIV,46.927744,28.930978
KIW,-12.900469,28.149858
KIX,34.4347222,135.244167
KJA,56.18,92.475
KJI,48.221111,86.998056
KJP,26.168333,127.293333
KKA,64.939444,-161.154167
KKB,58.190833,-152.370556
KKC,16.466628,102.783661
KKD,-8.88468,147.731
KKE,-35.262779,173.911944
KKH,59.960833,-162.881111
KKJ,33.845942,131.034689
KKN,69.725781,29.891295
KKR,-15.663333,-146.884769
KKW,-5.035767,18.785631
KKX,28.321389,129.928056
KLC,14.146881,-16.051297
KLD,56.824736,35.757678
KLF,54.55,36.367
KLG,61.5363,-160.341
KLH,16.664658,74.289353
KLK,3.49,35.84
KLL,59.128056,-156.858611
KLN,57.535,-153.976667
KLO,11.679431,122.376294
KLR,56.685531,16.287578
KLS,46.118,-122.898389
KLU,46.642514,14.337739
KLV,50.202978,12.914983
KLW,55.579167,-133.076111
KLX,37.068319,22.025525
KLZ,-29.688403,17.094006
KMA,-7.96361,145.771
KME,-2.462242,28.90795
KMG,24.992364,102.743536
KMI,31.877222,131.448611
KMJ,32.837319,130.85505
KMN,-8.642025,25.252897
KMO,58.990278,-159.05
KMP,-26.5397,18.1114
KMPT,10.614922,104.177724
KMQ,36.394611,136.406544
KMS,6.71456,-1.59082
KMU,-0.377353,42.459233
KMV,23.188811,94.051094
KMW,57.7961,41.0204
KMY,57.025556,-154.145833
KNC,26.8575,114.737222
KND,-2.919178,25.915361
KNF,52.648353,0.550692
KNG,-3.644517,133.695553
KNH,24.427892,118.359197
KNN,10.448333,-9.227499
KNO,51.3222,3.29306
KNP,-9.771944,15.456111
KNQ,-21.053428,164.837806
KNS,-39.8775,143.878
KNU,26.441444,80.364864
KNW,59.4499,-157.328
KNX,-15.778056,128.7075
KOA,19.738767,-156.045631
KOC,-20.546314,164.255625
KOE,-10.171583,123.671136
KOI,58.957778,-2.905
KOJ,31.803397,130.719408
KOK,63.721172,23.143131
KON,14.35,108.017
KOP,17.383794,104.643022
KOS,10.579686,103.636828
KOT,63.030556,-163.532778
KOU,-1.18461,12.4413
KOV,53.3291,69.5946
KOW,25.8258,114.912
KOX,50.9425,6.958056
KOY,57.161389,-154.229722
KOZ,57.922876,-152.500511
KPB,56.351944,-133.6225
KPC,65.2537,-166.859
KPN,59.933056,-164.030556
KPO,35.987858,129.420486
KPR,58.49,-152.582222
KPV,55.906667,-159.160833
KPY,57.93,-153.040556
KQA,54.1325,-165.785
KRB,-17.4567,140.83
KRF,63.048597,17.768856
KRH,51.213612,-0.13861
KRI,-7.42438,144.25
KRK,50.077731,19.784836
KRL,41.6978,86.1289
KRN,67.821986,20.336764
KRO,55.4753,65.4156
KRP,56.297458,9.124628
KRR,45.034689,39.170539
KRS,58.204214,8.085369
KRT,15.589497,32.553161
KRV,0.1912,35.3954
KRW,40.063333,53.007222
KRY,45.617,84.883
KRZ,-1.435,19.024
KSA,5.356975,162.958386
KSC,48.663055,21.241112
KSD,59.4447,13.3374
KSF,51.408394,9.377631
KSH,34.345853,47.158128
KSI,9.160556,-10.124443
KSJ,35.421358,26.910047
KSK,59.345867,14.495922
KSL,15.387494,36.328842
KSM,62.0605,-163.302
KSN,53.206944,63.550278
KSO,40.446294,21.282186
KSQ,38.8336,65.9215
KSU,63.111781,7.824522
KSY,40.562222,43.115002
KSZ,61.2358,46.6975
KTA,-20.712222,116.773333
KTB,55.688056,-132.536667
KTD,25.944722,131.326944
KTE,4.537222,103.426756
KTF,-40.85,172.8
KTG,-1.816639,109.963483
KTI,12.4905,106.055
KTL,0.971989,34.958556
KTM,27.696583,85.3591
KTN,55.355556,-131.71375
KTP,17.988558,-76.823761
KTR,-14.5211,132.378
KTS,65.331389,-166.465833
KTT,67.701022,24.84685
KTU,25.160219,75.845631
KTW,50.474253,19.080019
KUA,3.775389,103.209056
KUC,0.228611,173.410556
KUD,6.9225,116.836
KUF,53.5,50.15
KUG,-10.225,142.218
KUH,43.041,144.193
KUK,60.873333,-162.524444
KUL,2.745578,101.709917
KUM,30.385569,130.659017
KUN,54.963919,24.084778
KUO,63.00715,27.797756
KUS,65.566667,-37.1166667
KUT,42.176653,42.482583
KUU,31.876706,77.154367
KUV,35.903756,126.615906
KUY,-7.42035,143.122
KVA,40.913306,24.619223
KVB,58.4564,13.972672
KVC,55.1163,-162.266
KVD,40.7377,46.3176
KVG,-2.5794,150.808
KVK,67.4633,33.5883
KVL,67.7362,-164.563
KVM,64.665278,170.414167
KVX,58.5033,49.3483
KWA,8.720122,167.731661
KWE,26.538522,106.800703
KWG,48.0433,33.21
KWI,29.226567,47.968928
KWJ,35.126389,126.808889
KWK,59.876389,-163.168611
KWL,25.218106,110.039197
KWM,-15.4856,141.751
KWN,59.755,-161.845278
KWP,57.77,-153.548889
KWT,60.790278,-161.443611
KWY,-1.96056,41.2975
KWZ,-10.765886,25.505714
KXF,-17.3458,179.422
KXK,50.4094,136.934
KYA,37.979,32.561861
KYD,22.028842,121.533642
KYK,57.566944,-154.450278
KYP,19.426447,93.534836
KYS,14.481233,-11.404397
KYU,64.875833,-157.730556
KYZ,51.6694,94.4006
KZB,57.55,-153.75
KZI,40.28611,21.840834
KZN,55.606186,49.278728
KZO,44.709,65.591
KZR,39.111389,30.13
KZS,36.127777,29.566656
L06,36.273,-116.515
L35,34.2637778,-116.8560278
L52,35.10147222,-120.6223611
LAA,38.069694,-102.6885
LAC,7.372222,113.841667
LAD,-8.858375,13.231178
LADG,-4.347969,55.829069
LAE,-6.569828,146.726242
LAF,40.4123056,-86.9368889
LAI,48.754378,-3.471656
LAK,68.223333,-135.005833
LAL,27.9889167,-82.0185556
LAM,35.8798019,-106.2694153
LAN,42.7787,-84.587357
LAO,18.178092,120.531522
LAP,24.072694,-110.362475
LAQ,32.788673,21.964333
LAR,41.3121,-105.675
LAS,36.080056,-115.15225
LAU,-2.252417,40.913097
LAW,34.5677144,-98.4166367
LAX,33.942536,-118.408075
LAY,-28.581667,29.749722
LAZ,-13.262086,-43.408114
LBA,53.865897,-1.660569
LBB,33.663639,-101.822778
LBC,53.805367,10.719222
LBD,40.2154,69.6947
LBE,40.2759,-79.4048
LBF,41.1262,-100.684
LBG,48.969444,2.441389
LBI,43.913887,2.113056
LBJ,-8.486656,119.88905
LBL,37.044222,-100.95986
LBP,3.18495,115.454
LBQ,-0.704389,10.245722
LBR,-7.258889,-64.797778
LBS,-16.466749,179.33986
LBT,34.6098056,-79.0595556
LBU,5.300683,115.250181
LBV,0.4586,9.412283
LBW,3.867,115.683
LBX,13.855833,121.105833
LBZ,-8.443056,20.732222
LCA,34.875117,33.62485
LCC,40.239228,18.133325
LCE,15.742481,-86.853036
LCG,43.302061,-8.377256
LCH,30.126112,-93.223335
LCJ,51.721881,19.398133
LCK,39.813786,-82.927822
LCL,22.336261,-83.642111
LCQ,30.181944,-82.576944
LCR,-0.733333,-73.016667
LCX,25.674167,116.746389
LCY,51.505278,0.055278
LDB,-23.333625,-51.130072
LDE,43.178675,-0.006439
LDG,64.895833,45.722778
LDH,-31.5383,159.077
LDI,-9.85111,39.7578
LDJ,40.6174472,-74.2445942
LDK,58.465522,13.174414
LDN,27.253117,86.670044
LDO,4.3754,-55.4075
LDU,5.032247,118.324036
LDX,5.483056,-54.034444
LDY,55.042778,-7.161111
LDZ,-24.8333,31.5
LEA,-22.235556,114.088611
LEB,43.6261,-72.3042
LEC,-12.4823,-41.277
LED,59.800292,30.262503
LEH,49.533889,0.088056
LEI,36.843936,-2.370097
LEJ,51.432447,12.241633
LEK,11.326058,-12.28685
LEL,-12.4989,135.806
LEN,42.589,-5.655556
LEQ,50.1028,-5.67056
LER,-27.8433,120.703
LES,47.75,10.601
LET,-4.193549,-69.943163
LEU,42.338611,1.409167
LEV,-17.68333,178.83333
LEW,44.0484728,-70.2835075
LEX,38.0365,-84.605889
LEY,52.4603,5.52722
LFI,37.082881,-76.360547
LFK,31.234014,-94.75
LFR,8.239167,-72.271028
LFT,30.205278,-91.987611
LFW,6.165611,1.254511
LGA,40.777245,-73.872608
LGB,33.817722,-118.151611
LGC,33.0088611,-85.0726111
LGG,50.637417,5.443222
LGI,23.179014,-75.093597
LGK,6.329728,99.728667
LGL,3.421,115.154
LGO,53.7425,7.49778
LGP,13.157064,123.746247
LGQ,0.093056,-76.8675
LGS,-35.493597,-69.574267
LGU,41.791,-111.852
LGW,51.148056,-0.190278
LHA,48.3693,7.82772
LHC,-3.916858,-70.508225
LHD,61.1866382,-149.9653918
LHE,31.521564,74.403594
LHG,-29.4567,147.984
LHM,38.9091667,-121.3513333
LHR,51.4775,-0.461389
LHS,-46.533056,-68.951111
LHV,41.1357778,-77.4223056
LHW,36.117,103.617
LHX,38.049719,-103.509431
LID,52.166139,4.417944
LIF,-20.7748,167.239864
LIG,45.862778,1.179444
LIH,21.975983,-159.338958
LIK,9.82316,169.308
LIL,50.561942,3.089444
LIM,-12.021889,-77.114319
LIN,45.445103,9.276739
LIO,9.957961,-83.022006
LIP,-21.664039,-49.730519
LIQ,2.170658,21.496906
LIR,10.593289,-85.544408
LIS,38.781311,-9.135919
LIT,34.729444,-92.224306
LIV,65.531111,-148.541111
LIW,19.691494,97.214825
LIX,-12.083,34.733001
LJA,-3.417,23.45
LJG,26.883333,100.23333
LJU,46.223686,14.457611
LKB,-18.1992,-178.817
LKE,47.629,-122.339
LKG,4.204117,34.348186
LKH,3.3,114.783
LKK,58.96591,-155.108089
LKL,70.068814,24.973489
LKN,68.1525,13.6094
LKO,26.760594,80.889339
LKP,44.264444,-73.961944
LKS,50.1929,14.1532
LKY,-3.376306,35.818278
LLA,65.543758,22.121989
LLF,26.345556,111.612222
LLI,11.975014,38.979969
LLK,38.746389,48.817778
LLU,60.4644,-45.5778
LLV,37.683333,111.142778
LLW,-13.789378,33.781
LMC,2.179167,-73.7875
LME,47.948611,0.201667
LML,8.921667,166.265556
LMM,25.685194,-109.080806
LMN,4.808303,115.010439
LMO,57.705214,-3.339169
LMP,35.497914,12.618083
LMT,42.1561,-121.733
LMY,-7.00992,141.494
LNA,26.593,-80.085056
LNB,-16.5842,168.159
LND,47.5489,9.688
LNE,-15.8656,168.172
LNJ,23.738333,100.025
LNK,40.850971,-96.75925
LNN,41.6840278,-81.38975
LNO,-28.8781,121.315
LNR,43.211667,-90.181667
LNS,40.1217,-76.2961
LNV,-3.04361,152.629
LNY,20.785611,-156.951419
LNZ,48.233219,14.187511
LOD,-15.3067,167.967
LOE,17.439133,101.722064
LOH,-3.99589,-79.3719
LOK,3.121967,35.608692
LON,51.508056,-0.127778
LOO,33.764383,2.928344
LOP,-8.7573222,116.276675
LOS,6.577369,3.321156
LOT,41.606326,-88.083003
LOU,38.228,-85.663722
LOV,26.955733,-101.470136
LOZ,37.0868889,-84.0773889
LPA,27.931886,-15.386586
LPB,-16.513339,-68.192256
LPC,34.6656,-120.4675
LPD,-1.33,-69.58
LPG,-34.972222,-57.894694
LPI,58.40615,15.680508
LPK,52.7028,39.5378
LPL,53.333611,-2.849722
LPM,-16.454,167.823
LPP,61.044553,28.144397
LPQ,19.897914,102.160764
LPR,41.3442778,-82.1776389
LPS,48.4839,-122.938
