ProductID,Date,Zip,Units,Revenue,Country
2055,12/31/2005,T3G,1,582.6975,Canada
2284,12/31/2005,T2C,1,325.4475,Canada
681,12/31/2005,T5C,1,775.95,Canada
1938,1/13/2006,T5W,1,293.9475,Canada
396,1/13/2006,T6G,1,945.2625,Canada
409,1/13/2006,T6V,1,966.525,Canada
657,1/14/2006,T2X,1,934.7625,Canada
977,1/14/2006,R2G,1,509.1975,Canada
2225,1/9/2006,T5H,1,60.3225,Canada
761,1/10/2006,T6J,1,183.6975,Canada
793,12/28/2005,V6Z,1,81.3225,Canada
794,12/28/2005,T2J,1,83.9475,Canada
1518,12/28/2005,V6J,1,196.77,Canada
1085,12/28/2005,V6S,1,89.1975,Canada
1110,12/28/2005,T6G,1,220.4475,Canada
2224,12/28/2005,T6E,1,60.3225,Canada
510,12/28/2005,T6V,1,938.9625,Canada
2225,12/28/2005,T6E,1,60.3225,Canada
1086,12/28/2005,V6Z,1,89.1975,Canada
793,12/28/2005,T2J,1,83.9475,Canada
794,12/28/2005,V6Z,1,81.3225,Canada
1109,12/28/2005,T6G,1,220.4475,Canada
759,12/28/2005,V6Z,1,152.1975,Canada
792,12/28/2005,T6E,1,68.1975,Canada
422,12/28/2005,T6J,1,918.4875,Canada
760,12/28/2005,T6G,2,325.395,Canada
760,12/28/2005,V6Z,1,152.1975,Canada
791,12/28/2005,T6E,1,68.1975,Canada
1517,12/28/2005,V6J,1,196.77,Canada
551,1/3/2006,V6J,1,955.7625,Canada
660,1/3/2006,R2C,1,707.7,Canada
1097,1/3/2006,T6C,1,309.6975,Canada
644,1/4/2006,R2L,1,903.2625,Canada
1187,1/4/2006,T5H,1,456.6975,Canada
396,1/5/2006,V5V,1,945.2625,Canada
499,1/5/2006,V5W,1,978.8625,Canada
435,1/5/2006,T6J,1,1679.7375,Canada
2058,1/5/2006,T6T,1,262.4475,Canada
491,1/6/2006,T2C,1,943.95,Canada
641,1/6/2006,T3G,1,850.7625,Canada
422,1/7/2006,V6T,1,918.4875,Canada
422,1/7/2006,V6G,1,918.4875,Canada
1098,1/9/2006,R2G,1,309.6975,Canada
1495,1/9/2006,V6H,1,349.02,Canada
762,1/9/2006,V6Z,1,188.9475,Canada
1097,1/9/2006,R2G,1,309.6975,Canada
551,1/9/2006,V6L,1,955.7625,Canada
2224,1/9/2006,T5H,1,60.3225,Canada
1520,1/9/2006,V5W,1,188.895,Canada
761,1/9/2006,V6Z,1,188.9475,Canada
1496,1/9/2006,V6H,1,349.02,Canada
1519,1/9/2006,V5W,1,188.895,Canada
1348,1/11/2006,T6E,1,328.02,Canada
604,1/11/2006,V7W,1,525.7875,Canada
1517,1/11/2006,T5W,1,196.77,Canada
1517,1/11/2006,T6V,1,183.645,Canada
2219,1/11/2006,R2G,1,141.6975,Canada
409,1/11/2006,V5Z,1,966.525,Canada
1523,1/11/2006,T5Y,1,312.27,Canada
2218,1/11/2006,T5H,1,144.3225,Canada
927,1/12/2006,R2G,1,472.4475,Canada
819,1/12/2006,R2G,1,1181.1975,Canada
435,1/12/2006,T6K,1,1679.7375,Canada
2275,1/13/2006,T2G,1,372.6975,Canada
2412,1/13/2006,T2C,1,97.0725,Canada
1939,1/13/2006,T5W,1,293.9475,Canada
2269,1/13/2006,T2X,1,325.4475,Canada
759,1/16/2006,V6T,2,325.395,Canada
760,1/16/2006,V6T,2,325.395,Canada
604,1/24/2006,T6T,1,525.7875,Canada
2236,1/24/2006,V5W,1,178.4475,Canada
2262,1/24/2006,T6G,1,320.1975,Canada
2345,1/24/2006,V6Z,1,430.4475,Canada
529,1/24/2006,T6T,1,466.9875,Canada
761,1/24/2006,V6C,1,188.9475,Canada
396,1/25/2006,V6A,1,945.2625,Canada
551,1/25/2006,V6G,1,955.7625,Canada
396,1/25/2006,V5W,1,945.2625,Canada
644,1/25/2006,V6H,1,903.2625,Canada
604,1/26/2006,T5K,1,525.7875,Canada
581,1/26/2006,R2G,1,1390.9875,Canada
734,1/26/2006,V5V,1,351.6975,Canada
2213,1/26/2006,V6M,1,89.1975,Canada
791,1/26/2006,V6T,1,68.1975,Canada
2054,1/26/2006,V7Y,1,577.4475,Canada
2138,1/26/2006,V7Y,1,430.4475,Canada
409,1/26/2006,V6Z,1,966.525,Canada
2253,1/26/2006,V6M,1,133.8225,Canada
647,1/26/2006,V6T,1,934.7625,Canada
792,1/26/2006,V6T,1,68.1975,Canada
2331,1/26/2006,T5B,1,598.4475,Canada
733,1/26/2006,V5V,1,351.6975,Canada
927,1/26/2006,R2C,1,472.4475,Canada
1217,1/26/2006,V6H,1,587.9475,Canada
2252,1/26/2006,V6M,1,133.8225,Canada
475,1/26/2006,V6S,1,1085.9625,Canada
990,1/26/2006,V5T,1,451.4475,Canada
2138,1/26/2006,T5K,1,430.4475,Canada
475,1/17/2006,V6M,1,1085.9625,Canada
2224,1/17/2006,T5W,1,60.3225,Canada
475,1/17/2006,T6T,1,1085.9625,Canada
1935,1/17/2006,T6E,1,131.1975,Canada
2235,1/17/2006,V5Z,1,68.1975,Canada
1934,1/17/2006,T6E,1,131.1975,Canada
2234,1/17/2006,V5Z,1,68.1975,Canada
551,1/17/2006,R2G,1,955.7625,Canada
2225,1/17/2006,T5W,1,60.3225,Canada
2073,1/18/2006,T6T,1,354.3225,Canada
1978,1/18/2006,T6V,1,267.6975,Canada
757,1/18/2006,T2X,1,83.9475,Canada
1979,1/18/2006,T6V,1,267.6975,Canada
2234,1/18/2006,R2C,1,68.1975,Canada
758,1/18/2006,T2X,1,83.9475,Canada
1144,1/18/2006,R2C,1,419.9475,Canada
2235,1/18/2006,R2C,1,68.1975,Canada
990,1/18/2006,T2X,1,440.9475,Canada
2275,1/18/2006,R2G,1,372.6975,Canada
2334,1/18/2006,R2C,1,346.4475,Canada
759,1/19/2006,T5W,1,162.6975,Canada
2054,1/19/2006,V6H,1,577.4475,Canada
2280,1/19/2006,T6R,1,162.6975,Canada
761,1/19/2006,T5Y,1,188.9475,Canada
976,1/19/2006,T6E,1,346.4475,Canada
977,1/19/2006,V5Z,1,509.1975,Canada
2387,1/19/2006,T5K,1,514.4475,Canada
981,1/19/2006,T6E,1,162.6975,Canada
993,1/19/2006,V7Y,1,346.4475,Canada
1975,1/19/2006,V5Z,1,57.6975,Canada
2331,1/19/2006,V5N,1,598.4475,Canada
762,1/19/2006,T5Y,1,188.9475,Canada
1171,1/19/2006,T6E,1,330.6975,Canada
1974,1/19/2006,V5Z,1,57.6975,Canada
760,1/19/2006,T5W,1,162.6975,Canada
993,1/19/2006,T5K,1,362.1975,Canada
1113,1/19/2006,V7W,1,146.9475,Canada
2054,1/19/2006,T5B,1,577.4475,Canada
2354,1/19/2006,V5N,1,314.9475,Canada
2359,1/31/2006,K1Y,1,461.9475,Canada
777,1/31/2006,R3H,1,121.7475,Canada
997,1/31/2006,R3N,1,755.9475,Canada
2269,1/31/2006,M4R,1,299.1975,Canada
499,1/31/2006,R3K,1,978.8625,Canada
657,1/31/2006,L5R,1,934.7625,Canada
769,1/31/2006,M4E,1,278.1975,Canada
1009,1/31/2006,L5N,1,104.9475,Canada
2275,1/31/2006,M4E,1,335.9475,Canada
604,1/31/2006,L5N,1,525.7875,Canada
644,1/31/2006,L5R,1,903.2625,Canada
808,1/31/2006,K1N,1,330.6975,Canada
965,1/31/2006,R3V,1,509.1975,Canada
1213,1/31/2006,M5E,1,503.9475,Canada
976,1/31/2006,L5N,1,335.9475,Canada
1217,1/31/2006,L5N,1,577.4475,Canada
2091,1/31/2006,R3H,1,165.3225,Canada
965,1/31/2006,M4V,1,488.1975,Canada
993,1/31/2006,L5H,1,362.1975,Canada
1171,1/31/2006,L5N,1,330.6975,Canada
2225,2/7/2006,M6S,1,60.3225,Canada
2280,2/7/2006,M6H,1,162.6975,Canada
604,2/17/2006,R3G,1,525.7875,Canada
689,2/17/2006,M6H,1,357.7875,Canada
2345,2/17/2006,M6G,1,435.6975,Canada
600,2/17/2006,R3H,1,787.7625,Canada
1588,2/17/2006,M7Y,1,283.395,Canada
595,2/18/2006,L5N,1,760.2,Canada
730,2/18/2006,L5J,1,314.9475,Canada
729,2/18/2006,L5J,1,314.9475,Canada
409,2/18/2006,M5B,1,966.525,Canada
2331,2/20/2006,R3E,1,593.1975,Canada
586,2/20/2006,M7Y,1,378.7875,Canada
2016,1/31/2006,L5N,1,312.3225,Canada
759,1/31/2006,R3H,1,162.6975,Canada
770,1/31/2006,M4E,1,278.1975,Canada
1057,1/31/2006,R3G,1,136.4475,Canada
2412,1/31/2006,M4R,1,97.0725,Canada
686,2/1/2006,M6G,1,807.975,Canada
2237,2/1/2006,R3G,1,178.4475,Canada
2236,2/1/2006,R3G,1,178.4475,Canada
2219,2/1/2006,R3G,1,144.3225,Canada
2277,2/1/2006,R3G,1,288.6975,Canada
2376,2/1/2006,R3E,1,671.9475,Canada
2218,2/1/2006,R3G,1,144.3225,Canada
1927,2/2/2006,R3E,1,89.1975,Canada
1926,2/2/2006,R3E,1,89.1975,Canada
2237,2/3/2006,M4Y,1,173.1975,Canada
2132,2/3/2006,M7Y,1,367.4475,Canada
2236,2/3/2006,M4Y,1,173.1975,Canada
981,2/21/2006,M6S,1,162.6975,Canada
1974,2/21/2006,R3V,1,57.6975,Canada
2237,2/21/2006,L5N,1,173.1975,Canada
396,2/21/2006,M5X,1,945.2625,Canada
657,2/21/2006,M4Y,1,934.7625,Canada
976,2/21/2006,K1S,1,320.1975,Canada
1191,2/8/2006,L5N,1,265.0725,Canada
611,2/8/2006,L5J,1,1495.9875,Canada
770,2/8/2006,M7Y,1,267.6975,Canada
1458,2/8/2006,M5X,1,414.645,Canada
1457,2/8/2006,M5X,1,414.645,Canada
769,2/8/2006,M7Y,1,267.6975,Canada
491,2/9/2006,K2P,1,943.95,Canada
551,2/9/2006,M4X,1,955.7625,Canada
611,2/9/2006,M6S,1,1495.9875,Canada
660,2/9/2006,M6G,1,707.7,Canada
396,2/9/2006,M5X,1,945.2625,Canada
689,2/9/2006,K1A,1,357.7875,Canada
1226,2/9/2006,L5P,1,551.1975,Canada
2199,2/9/2006,H1B,1,196.8225,Canada
396,2/9/2006,M4V,1,945.2625,Canada
1213,2/9/2006,L5N,1,514.4475,Canada
2334,2/9/2006,M5S,1,356.9475,Canada
781,2/9/2006,L5R,1,105.9975,Canada
782,2/9/2006,L5R,1,105.9975,Canada
1186,2/9/2006,M4S,1,383.1975,Canada
1052,2/10/2006,M6H,1,246.6975,Canada
993,4/28/2006,R3G,1,346.4475,Canada
2380,4/28/2006,M5X,1,309.6975,Canada
475,4/25/2006,L5G,1,1085.9625,Canada
826,4/25/2006,R3M,1,1013.1975,Canada
409,4/25/2006,R3G,1,966.525,Canada
976,4/25/2006,H2Y,1,346.4475,Canada
2045,4/29/2006,K1Y,1,461.9475,Canada
2073,4/29/2006,M5X,1,356.9475,Canada
2055,4/26/2006,M5L,1,582.6975,Canada
2090,4/26/2006,K1N,1,356.9475,Canada
2045,4/26/2006,K2P,1,461.9475,Canada
2090,4/26/2006,M5L,1,351.6975,Canada
2064,4/26/2006,K1H,1,524.9475,Canada
409,4/26/2006,M7Y,1,966.525,Canada
686,4/26/2006,H1B,1,807.975,Canada
907,4/26/2006,L5R,1,593.1975,Canada
2055,4/26/2006,M4P,1,582.6975,Canada
2056,4/26/2006,M6H,1,335.9475,Canada
432,4/27/2006,M6H,1,930.3,Canada
572,4/27/2006,R3B,1,462.7875,Canada
816,4/28/2006,R3C,1,362.1975,Canada
2381,4/28/2006,M4E,1,629.9475,Canada
2384,4/28/2006,M4E,1,656.1975,Canada
990,4/28/2006,M4E,1,467.1975,Canada
2084,4/29/2006,M4Y,1,650.9475,Canada
2055,4/29/2006,L5N,1,582.6975,Canada
660,4/29/2006,L5T,1,707.7,Canada
826,4/29/2006,M5K,1,1039.4475,Canada
2225,4/30/2006,R3H,1,60.3225,Canada
2255,4/30/2006,M5X,2,113.295,Canada
2236,4/30/2006,R3G,1,178.4475,Canada
2353,4/30/2006,R3T,1,446.1975,Canada
409,5/5/2006,K1K,1,966.525,Canada
965,5/5/2006,M4R,1,509.1975,Canada
475,5/5/2006,R3B,1,1085.9625,Canada
2380,5/5/2006,R3X,1,309.6975,Canada
759,5/5/2006,M4P,1,157.4475,Canada
2084,4/14/2006,L5N,1,650.9475,Canada
760,4/14/2006,M7Y,1,157.4475,Canada
854,4/14/2006,R3H,1,734.9475,Canada
1503,4/14/2006,R3V,1,367.395,Canada
2053,4/14/2006,M5P,1,338.5725,Canada
635,4/14/2006,L5V,2,1832.775,Canada
443,4/7/2006,R3C,1,926.8875,Canada
622,4/7/2006,R3G,1,837.6375,Canada
611,4/7/2006,K1H,1,1495.9875,Canada
816,4/7/2006,R3B,1,362.1975,Canada
644,4/8/2006,K1R,1,903.2625,Canada
759,4/10/2006,R3G,1,157.4475,Canada
1006,4/10/2006,K1N,1,94.4475,Canada
2045,4/10/2006,R3A,1,461.9475,Canada
2295,4/10/2006,R3S,1,881.9475,Canada
791,4/10/2006,R3G,3,204.5925,Canada
819,4/10/2006,R3G,1,1196.9475,Canada
2054,4/10/2006,R3H,1,577.4475,Canada
641,4/10/2006,M4N,1,850.7625,Canada
760,4/10/2006,R3G,1,157.4475,Canada
792,4/10/2006,R3G,3,204.5925,Canada
981,4/10/2006,R3X,1,157.4475,Canada
660,4/11/2006,M6H,1,707.7,Canada
475,4/11/2006,M5P,1,1085.9625,Canada
581,4/11/2006,M7Y,1,1390.9875,Canada
622,4/11/2006,L5G,1,837.6375,Canada
2055,4/11/2006,M6G,1,582.6975,Canada
475,4/11/2006,M7Y,1,1085.9625,Canada
759,4/14/2006,M7Y,1,157.4475,Canada
791,4/14/2006,R3H,1,68.1975,Canada
997,4/14/2006,R3T,1,761.1975,Canada
1320,4/14/2006,K2P,1,335.895,Canada
2058,4/14/2006,R3V,1,270.3225,Canada
2064,4/14/2006,L5T,1,524.9475,Canada
2277,4/14/2006,L5R,1,288.6975,Canada
735,4/14/2006,M6H,1,377.9475,Canada
793,4/14/2006,M6H,1,83.9475,Canada
977,4/14/2006,R3B,1,509.1975,Canada
475,4/15/2006,L5N,1,1085.9625,Canada
808,4/15/2006,R3G,1,330.6975,Canada
635,4/15/2006,M5B,1,916.3875,Canada
826,4/15/2006,K1H,1,1144.4475,Canada
792,4/14/2006,R3H,1,68.1975,Canada
839,4/14/2006,L5P,1,792.6975,Canada
862,4/14/2006,L5N,1,183.6975,Canada
907,4/14/2006,R3V,1,593.1975,Canada
2086,4/26/2006,M7Y,1,230.9475,Canada
2090,4/26/2006,M6S,1,356.9475,Canada
2090,4/26/2006,H1B,1,349.0725,Canada
1085,4/21/2006,R3X,1,89.1975,Canada
2255,4/21/2006,L5N,1,57.6975,Canada
499,4/21/2006,L5N,1,978.8625,Canada
2064,4/21/2006,L5N,1,524.9475,Canada
605,4/22/2006,R3E,1,423.675,Canada
792,4/22/2006,M4V,1,65.5725,Canada
604,4/22/2006,L5M,1,525.7875,Canada
791,4/22/2006,M4V,1,65.5725,Canada
956,4/24/2006,L5V,1,837.3225,Canada
475,4/24/2006,R3G,1,1085.9625,Canada
910,4/24/2006,R3C,1,446.1975,Canada
927,4/24/2006,L5K,1,472.4475,Canada
1178,4/24/2006,H1B,1,587.9475,Canada
686,4/25/2006,M4V,1,813.225,Canada
2269,4/26/2006,M6G,1,314.9475,Canada
422,4/26/2006,M5X,1,918.4875,Canada
993,4/26/2006,L5N,1,362.1975,Canada
2045,4/26/2006,M6H,1,461.9475,Canada
2047,4/26/2006,M6S,1,367.4475,Canada
965,4/27/2006,R3T,1,503.9475,Canada
2053,4/27/2006,M5P,1,338.5725,Canada
551,4/27/2006,R3W,1,955.7625,Canada
1226,4/27/2006,R3C,1,556.4475,Canada
1198,4/27/2006,M5P,1,467.1975,Canada
1187,4/27/2006,R3V,1,456.6975,Canada
2092,4/27/2006,R3B,1,341.1975,Canada
2354,4/27/2006,M6H,1,325.4475,Canada
1178,4/27/2006,K1H,1,587.9475,Canada
1994,4/27/2006,K1H,1,603.6975,Canada
990,4/29/2006,L5V,1,451.4475,Canada
2045,4/29/2006,H1G,1,461.9475,Canada
2064,4/29/2006,K1H,1,524.9475,Canada
2090,4/29/2006,M6H,1,356.9475,Canada
976,4/29/2006,R3H,1,346.4475,Canada
977,4/29/2006,M5X,1,509.1975,Canada
1006,4/29/2006,M5L,1,94.4475,Canada
2045,4/29/2006,M5S,1,461.9475,Canada
927,4/29/2006,M4V,1,472.4475,Canada
966,4/29/2006,M5S,1,488.1975,Canada
993,4/29/2006,M5X,1,346.4475,Canada
2045,4/29/2006,M4V,1,461.9475,Canada
605,4/28/2006,L5G,1,423.675,Canada
2269,4/28/2006,M4N,1,299.1975,Canada
2355,4/28/2006,R3K,1,582.6975,Canada
635,4/28/2006,M4E,1,916.3875,Canada
660,5/3/2006,L5N,1,707.7,Canada
782,5/3/2006,R3H,1,102.3225,Canada
438,5/3/2006,K1R,1,954.7125,Canada
647,5/3/2006,R2V,1,934.7625,Canada
1129,5/3/2006,L5N,1,446.1975,Canada
781,5/3/2006,R3H,1,102.3225,Canada
2345,5/3/2006,R3G,1,435.6975,Canada
2391,4/30/2006,M4E,1,734.9475,Canada
2224,4/30/2006,R3V,1,60.3225,Canada
2331,4/30/2006,R3B,1,593.1975,Canada
2385,4/30/2006,R3G,1,775.95,Canada
993,4/30/2006,L5N,1,362.1975,Canada
2224,4/30/2006,R3H,1,60.3225,Canada
2225,4/30/2006,R3V,1,60.3225,Canada
2254,4/30/2006,M5X,2,113.295,Canada
2359,4/30/2006,R3M,1,461.9475,Canada
2376,4/30/2006,M6H,1,671.9475,Canada
2237,4/30/2006,R3G,1,178.4475,Canada
2354,4/30/2006,M4V,1,367.4475,Canada
445,5/1/2006,M6P,1,938.7,Canada
1124,5/1/2006,K1R,1,671.9475,Canada
581,12/23/2005,V6R,1,1390.9875,Canada
759,12/23/2005,T6J,1,162.6975,Canada
778,12/23/2005,T6H,1,121.7475,Canada
781,12/23/2005,V5V,1,105.9975,Canada
782,12/23/2005,T6J,1,105.9975,Canada
2212,12/23/2005,V5M,1,89.1975,Canada
2224,12/23/2005,V5V,1,60.3225,Canada
2412,12/23/2005,V7M,1,97.0725,Canada
777,12/23/2005,V5W,1,121.7475,Canada
2224,12/30/2005,T2J,2,120.645,Canada
675,12/30/2005,T2L,1,655.2,Canada
761,1/23/2006,V6S,1,188.9475,Canada
475,1/23/2006,T6V,1,1085.9625,Canada
1171,1/23/2006,T5K,1,330.6975,Canada
2387,1/23/2006,R2C,1,514.4475,Canada
762,1/23/2006,V6S,1,188.9475,Canada
826,1/23/2006,R2P,1,1039.4475,Canada
2212,1/26/2006,V6M,1,89.1975,Canada
604,1/27/2006,R2G,1,525.7875,Canada
1518,1/27/2006,V6B,1,196.77,Canada
396,1/27/2006,R2K,1,910.6125,Canada
1213,1/27/2006,T2J,1,503.9475,Canada
1924,1/27/2006,T1Y,1,351.6975,Canada
729,1/27/2006,V6R,1,314.9475,Canada
1517,1/27/2006,V6B,1,196.77,Canada
1171,1/27/2006,T2X,1,330.6975,Canada
432,1/27/2006,T6T,1,930.3,Canada
657,1/27/2006,T2X,1,934.7625,Canada
730,1/27/2006,V6R,1,314.9475,Canada
993,1/27/2006,V6G,1,346.4475,Canada
2277,1/27/2006,T6G,1,278.1975,Canada
2396,1/27/2006,T6G,1,97.0725,Canada
966,1/27/2006,T6M,1,488.1975,Canada
826,1/28/2006,V7Y,1,1013.1975,Canada
735,1/28/2006,T6E,1,377.9475,Canada
761,1/28/2006,T6E,1,183.6975,Canada
1837,1/28/2006,T3C,1,157.4475,Canada
736,1/28/2006,T6E,1,377.9475,Canada
762,1/28/2006,T6E,1,183.6975,Canada
551,1/28/2006,T6E,1,955.7625,Canada
1943,1/30/2006,V5Z,1,120.6975,Canada
2237,1/24/2006,V5W,1,178.4475,Canada
2263,1/24/2006,T6G,1,320.1975,Canada
2332,1/24/2006,T5V,1,482.9475,Canada
409,1/24/2006,T6E,1,966.525,Canada
2334,1/24/2006,T6E,1,346.4475,Canada
762,1/24/2006,V6C,1,188.9475,Canada
1230,1/24/2006,V5T,1,472.4475,Canada
2331,1/24/2006,V6Z,1,598.4475,Canada
2376,1/24/2006,V5W,1,671.9475,Canada
2064,1/24/2006,T6G,1,506.5725,Canada
657,2/4/2006,T6E,1,934.7625,Canada
907,2/4/2006,R2C,1,593.1975,Canada
993,2/4/2006,V6S,1,346.4475,Canada
1915,2/6/2006,T6G,1,472.4475,Canada
2239,2/6/2006,V7M,1,128.5725,Canada
2263,2/6/2006,V6E,1,320.1975,Canada
409,2/6/2006,T1Y,1,966.525,Canada
2252,2/6/2006,T5C,1,131.1975,Canada
2238,2/6/2006,V7M,1,128.5725,Canada
2253,2/6/2006,T5C,1,131.1975,Canada
600,2/6/2006,V6M,1,787.7625,Canada
2262,2/6/2006,V6E,1,320.1975,Canada
2054,2/7/2006,R2L,1,577.4475,Canada
557,2/7/2006,R2G,1,840.2625,Canada
2275,2/7/2006,T5B,1,372.6975,Canada
2049,2/7/2006,T2X,1,451.4475,Canada
432,2/7/2006,T6E,1,930.3,Canada
2280,1/30/2006,T3R,1,162.6975,Canada
435,1/30/2006,T5V,1,1679.7375,Canada
927,1/30/2006,T6G,1,472.4475,Canada
2215,1/30/2006,V7X,1,356.9475,Canada
777,1/30/2006,T2E,1,121.7475,Canada
2385,1/30/2006,V5Z,1,775.95,Canada
791,1/30/2006,R2G,1,68.1975,Canada
1131,1/30/2006,R2G,1,446.1975,Canada
816,1/30/2006,V6S,1,362.1975,Canada
1942,1/30/2006,V5Z,1,120.6975,Canada
792,1/30/2006,R2G,1,68.1975,Canada
1915,1/30/2006,T5W,1,472.4475,Canada
2385,1/30/2006,V6H,1,712.95,Canada
475,1/30/2006,V5Z,1,1085.9625,Canada
778,1/30/2006,T2E,1,121.7475,Canada
1114,1/30/2006,T5K,1,157.4475,Canada
2214,1/30/2006,V7X,1,356.9475,Canada
1171,1/31/2006,V6J,1,330.6975,Canada
781,1/31/2006,T6H,1,102.3225,Canada
2275,1/31/2006,T5Y,1,372.6975,Canada
475,1/31/2006,T6K,1,1085.9625,Canada
782,1/31/2006,T5Y,1,105.9975,Canada
782,1/31/2006,T6H,1,102.3225,Canada
927,1/31/2006,T6E,1,472.4475,Canada
2224,1/31/2006,V6Z,1,60.3225,Canada
528,1/31/2006,V7W,1,603.4875,Canada
826,1/31/2006,T6G,1,1144.4475,Canada
1009,1/31/2006,T6G,1,104.9475,Canada
1995,1/31/2006,T2C,1,417.3225,Canada
2054,1/31/2006,V7Y,1,577.4475,Canada
2262,1/31/2006,V6Z,1,320.1975,Canada
826,1/31/2006,T2X,1,1128.6975,Canada
1884,1/31/2006,T5W,1,860.9475,Canada
2090,1/31/2006,V6J,1,356.9475,Canada
976,1/31/2006,T6V,1,346.4475,Canada
2086,1/31/2006,V5T,1,230.9475,Canada
2263,1/31/2006,V6Z,1,320.1975,Canada
604,1/31/2006,T6V,1,525.7875,Canada
781,1/31/2006,T5Y,1,105.9975,Canada
2387,2/17/2006,V6Z,1,514.4475,Canada
1326,2/17/2006,T2J,1,383.145,Canada
1434,2/17/2006,V6M,1,346.395,Canada
976,2/18/2006,T6T,1,335.9475,Canada
1017,2/18/2006,T6V,1,288.6975,Canada
2225,1/31/2006,V6Z,1,60.3225,Canada
702,1/31/2006,T5B,1,304.4475,Canada
993,1/31/2006,T2C,1,346.4475,Canada
2275,1/31/2006,V7W,1,372.6975,Canada
1053,2/1/2006,T6G,1,272.9475,Canada
2391,2/1/2006,V6G,1,771.6975,Canada
1086,2/1/2006,T2A,1,89.1975,Canada
422,2/1/2006,T1Y,1,918.4875,Canada
1085,2/1/2006,T2A,1,89.1975,Canada
499,2/1/2006,V5V,1,978.8625,Canada
1171,2/2/2006,T6G,1,330.6975,Canada
1085,2/2/2006,T1Y,1,89.1975,Canada
1229,2/2/2006,T1Y,1,257.1975,Canada
2225,2/2/2006,V5W,1,60.3225,Canada
1186,2/2/2006,T5J,1,383.1975,Canada
2056,1/20/2006,V5N,1,330.6975,Canada
976,1/20/2006,V5Z,1,346.4475,Canada
622,1/20/2006,T6G,1,837.6375,Canada
770,1/21/2006,V6A,1,278.1975,Canada
769,1/21/2006,V6A,1,278.1975,Canada
604,1/21/2006,T2P,1,525.7875,Canada
1444,2/10/2006,V5Z,1,112.77,Canada
396,2/10/2006,V6S,1,945.2625,Canada
528,2/11/2006,R2C,1,603.4875,Canada
660,2/11/2006,T6E,1,707.7,Canada
675,2/11/2006,V7W,1,655.2,Canada
793,2/11/2006,V6Z,1,83.9475,Canada
794,2/11/2006,V6Z,1,83.9475,Canada
681,2/11/2006,T5V,1,775.95,Canada
791,2/11/2006,V6Z,1,68.1975,Canada
792,2/11/2006,V6Z,1,68.1975,Canada
488,2/13/2006,T6G,1,1095.8325,Canada
816,2/13/2006,T6G,1,362.1975,Canada
2091,2/13/2006,V7W,1,167.9475,Canada
2354,2/13/2006,T6R,1,377.9475,Canada
622,2/13/2006,T5K,1,837.6375,Canada
409,2/13/2006,T6J,1,966.525,Canada
762,2/13/2006,T6E,1,188.9475,Canada
635,2/13/2006,V6G,1,916.3875,Canada
761,2/13/2006,T6E,1,188.9475,Canada
551,2/13/2006,V6L,1,955.7625,Canada
992,2/13/2006,T5K,1,299.1975,Canada
611,2/14/2006,T6E,1,1495.9875,Canada
2169,2/14/2006,V6S,1,524.9475,Canada
396,2/14/2006,V5V,1,945.2625,Canada
551,2/14/2006,V5W,1,955.7625,Canada
595,2/21/2006,V5V,1,760.2,Canada
781,2/21/2006,V6G,1,105.9975,Canada
2331,2/21/2006,T5K,1,608.9475,Canada
1187,2/21/2006,V5T,1,451.4475,Canada
2387,2/21/2006,T2C,1,503.9475,Canada
604,2/21/2006,V6A,1,525.7875,Canada
418,2/21/2006,T6H,1,902.7375,Canada
551,2/21/2006,V5W,1,955.7625,Canada
782,2/21/2006,V6G,1,105.9975,Canada
657,2/22/2006,T6T,1,934.7625,Canada
1165,2/22/2006,V6A,1,577.4475,Canada
1975,2/22/2006,V6A,1,57.6975,Canada
2354,2/22/2006,T5K,1,377.9475,Canada
1124,2/22/2006,T5C,1,682.4475,Canada
2269,2/20/2006,T6W,1,314.9475,Canada
551,2/20/2006,V7M,1,955.7625,Canada
2254,2/20/2006,T2J,1,57.6975,Canada
992,2/20/2006,R2G,1,299.1975,Canada
2016,2/20/2006,V5V,1,309.6975,Canada
2255,2/20/2006,T2J,1,57.6975,Canada
2354,2/14/2006,T6S,1,314.9475,Canada
591,2/14/2006,V6J,1,936.8625,Canada
1008,2/14/2006,T6H,1,262.4475,Canada
1113,2/14/2006,T6H,1,146.9475,Canada
1187,2/14/2006,T6E,1,456.6975,Canada
396,2/15/2006,V6Z,1,945.2625,Canada
781,2/15/2006,R2K,1,102.3225,Canada
777,2/15/2006,T2X,1,121.7475,Canada
782,2/15/2006,R2K,1,102.3225,Canada
778,2/15/2006,T2X,1,121.7475,Canada
551,2/15/2006,V6Z,1,955.7625,Canada
551,2/16/2006,T6E,1,955.7625,Canada
1232,2/16/2006,V6C,1,388.4475,Canada
977,2/16/2006,T5G,1,509.1975,Canada
977,2/16/2006,V6H,1,488.1975,Canada
2224,2/16/2006,V5Y,1,60.3225,Canada
2225,2/16/2006,V5Y,1,60.3225,Canada
557,2/17/2006,T6E,1,840.2625,Canada
689,2/17/2006,V6A,1,357.7875,Canada
1325,2/17/2006,T2J,1,383.145,Canada
2389,2/17/2006,V6Z,1,796.95,Canada
981,2/17/2006,T2Y,1,162.6975,Canada
1433,2/17/2006,V6M,1,346.395,Canada
2412,2/17/2006,T2L,1,97.0725,Canada
793,2/22/2006,T6B,1,83.9475,Canada
